                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                 1.1234,                0.56637,                 1.0394,                0.97426,                0.93868,                 0.9762,                0.81176,                0.89774,                 0.4763,                0.90248,              0.0069063,              0.0069063,              0.0069063
                    127,                 1.1219,                 0.5641,                 1.0401,                0.97394,                0.93905,                 0.9763,                0.81172,                0.89751,                0.47693,                0.90237,              0.0068815,              0.0068815,              0.0068815
                    128,                 1.1184,                0.56161,                 1.0396,                0.97355,                0.93929,                0.97623,                0.81177,                0.89738,                0.47764,                0.90237,              0.0068568,              0.0068568,              0.0068568
                    129,                 1.1225,                0.56602,                 1.0425,                0.97379,                0.93904,                0.97617,                0.81185,                0.89702,                0.47545,                0.90224,               0.006832,               0.006832,               0.006832
                    130,                 1.1268,                 0.5652,                 1.0409,                0.97408,                0.93892,                0.97621,                0.81184,                0.89694,                0.47626,                0.90223,              0.0068073,              0.0068073,              0.0068073
                    131,                 1.1209,                0.56437,                 1.0399,                0.97431,                0.93861,                0.97617,                0.81198,                0.89675,                0.47438,                0.90218,              0.0067825,              0.0067825,              0.0067825
                    132,                 1.1163,                 0.5634,                 1.0392,                0.97435,                0.93862,                0.97626,                  0.812,                0.89668,                0.47582,                0.90211,              0.0067577,              0.0067577,              0.0067577
                    133,                 1.1205,                0.56277,                 1.0398,                0.97421,                0.93854,                 0.9763,                0.81208,                0.89674,                 0.4776,                0.90208,               0.006733,               0.006733,               0.006733
                    134,                 1.1179,                0.56332,                 1.0371,                0.97405,                 0.9388,                0.97607,                0.81195,                0.89699,                0.47923,                0.90201,              0.0067082,              0.0067082,              0.0067082
                    135,                 1.1235,                 0.5646,                  1.041,                0.97479,                0.93818,                0.97614,                0.81195,                0.89663,                0.47859,                0.90182,              0.0066835,              0.0066835,              0.0066835
                    136,                 1.1175,                0.56164,                 1.0371,                0.97496,                  0.938,                0.97607,                0.81218,                0.89643,                0.47955,                0.90162,              0.0066587,              0.0066587,              0.0066587
                    137,                 1.1232,                0.56588,                 1.0401,                0.97442,                0.93853,                0.97608,                0.81229,                0.89635,                 0.4818,                0.90157,               0.006634,               0.006634,               0.006634
                    138,                 1.1196,                0.56104,                  1.035,                 0.9739,                0.93914,                0.97613,                0.81236,                0.89664,                0.48322,                0.90154,              0.0066092,              0.0066092,              0.0066092
                    139,                 1.1221,                0.56318,                 1.0381,                0.97415,                0.93883,                0.97625,                0.81221,                0.89653,                0.48255,                0.90144,              0.0065845,              0.0065845,              0.0065845
                    140,                 1.1168,                0.56231,                 1.0394,                0.97353,                0.93967,                 0.9763,                0.81228,                0.89636,                0.48135,                0.90133,              0.0065598,              0.0065598,              0.0065598
                    141,                 1.1224,                0.56245,                 1.0377,                0.97332,                0.94019,                0.97632,                0.81225,                0.89605,                0.48473,                0.90117,               0.006535,               0.006535,               0.006535
                    142,                 1.1168,                0.55817,                 1.0362,                0.97324,                0.94024,                0.97626,                0.81233,                0.89621,                0.48363,                0.90119,              0.0065102,              0.0065102,              0.0065102
                    143,                 1.1154,                0.55632,                 1.0364,                0.97338,                0.94015,                0.97635,                0.81239,                0.89597,                0.48659,                0.90107,              0.0064855,              0.0064855,              0.0064855
                    144,                 1.1163,                0.55911,                  1.036,                0.97286,                0.94056,                0.97645,                0.81244,                 0.8959,                0.48301,                0.90101,              0.0064608,              0.0064608,              0.0064608
