                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                0.49714,                0.07286,                0.67983,                0.34905,                0.97013,                0.97212,                0.98673,                0.98879,                0.91795,                0.97212,                0.98673,                0.98855,                0.96425,                0.46153,                 0.1516,                 2.4232,                0.24367,                0.87711,                 0.0043,                 0.0043,                 0.0043
                     97,                  0.461,                0.05557,                0.60017,                0.32842,                 0.9667,                0.96932,                0.99361,                0.99082,                0.91701,                0.96625,                0.99046,                0.99042,                0.96248,                0.46742,                0.15653,                 2.2609,                0.23899,                0.87907,                0.00424,                0.00424,                0.00424
                     98,                0.47594,                0.06611,                0.62518,                0.33286,                0.97117,                0.97223,                 0.9909,                0.99023,                0.92384,                0.96915,                0.98776,                0.98996,                0.96329,                0.44728,                 0.1543,                 2.2292,                0.23709,                0.87175,                0.00418,                0.00418,                0.00418
                     99,                0.48144,                0.06484,                0.63614,                0.33882,                0.97598,                0.97131,                0.98742,                0.98848,                0.92107,                0.96856,                0.98742,                0.98817,                 0.9612,                0.45092,                0.14515,                 2.3319,                 0.2428,                0.87311,                0.00412,                0.00412,                0.00412
                    100,                0.47106,                0.06004,                0.62381,                 0.3342,                0.98406,                 0.9723,                0.99346,                0.99135,                0.92448,                0.96922,                0.99031,                0.99098,                0.96845,                0.45019,                 0.1292,                 2.2671,                0.23206,                0.87369,                0.00406,                0.00406,                0.00406
                    101,                0.49055,                0.07185,                0.66708,                0.34659,                0.97608,                0.97216,                0.98838,                0.98879,                0.92053,                0.97216,                0.98838,                0.98888,                0.96574,                0.45714,                0.13252,                 2.0799,                0.23995,                0.88034,                  0.004,                  0.004,                  0.004
                    102,                0.46747,                0.05822,                0.57691,                0.33039,                0.96571,                0.97214,                0.99371,                0.98828,                0.91816,                0.96901,                0.99057,                0.98856,                0.96443,                0.44935,                0.13037,                 2.2218,                0.24059,                0.87698,                0.00394,                0.00394,                0.00394
                    103,                0.46977,                0.05676,                0.60338,                0.33045,                0.97315,                0.96932,                0.99338,                 0.9871,                0.91852,                0.96625,                0.99024,                0.98743,                0.96176,                0.45636,                0.13743,                 1.9751,                0.24315,                0.88055,                0.00388,                0.00388,                0.00388
                    104,                0.46348,                0.05698,                 0.6172,                0.32688,                0.96705,                0.96983,                0.98742,                0.98735,                 0.9193,                0.96674,                0.98428,                0.98745,                0.96383,                0.45437,                0.13452,                 2.0698,                0.24149,                0.87617,                0.00382,                0.00382,                0.00382
                    105,                 0.4589,                0.05791,                0.63054,                 0.3234,                0.96901,                0.96623,                 0.9897,                0.98949,                0.92073,                0.96623,                 0.9897,                0.98943,                0.96393,                0.45449,                0.13769,                  2.206,                0.23855,                0.87277,                0.00376,                0.00376,                0.00376
                    106,                0.46236,                0.06068,                0.61257,                0.32976,                0.97017,                 0.9722,                0.99371,                 0.9883,                0.92104,                0.96912,                0.99057,                0.98837,                0.96153,                0.45898,                0.13788,                  2.362,                 0.2408,                0.87532,                 0.0037,                 0.0037,                 0.0037
                    107,                0.46508,                0.05899,                0.58659,                0.32748,                0.96496,                0.97166,                0.99057,                0.99005,                0.92528,                0.97166,                0.99057,                0.98976,                0.96622,                0.45051,                0.13434,                 2.1652,                0.23246,                0.87483,                0.00364,                0.00364,                0.00364
                    108,                0.46462,                0.06454,                0.60021,                0.33051,                0.96217,                0.97523,                0.99059,                0.98958,                0.92524,                0.97214,                0.98745,                0.98932,                0.96582,                0.44711,                0.13144,                 2.1508,                0.23501,                0.87177,                0.00358,                0.00358,                0.00358
                    109,                0.45364,                0.05721,                0.56651,                0.32284,                0.95957,                0.97211,                0.98651,                0.98957,                0.92389,                0.97188,                0.99057,                0.98949,                0.96154,                0.44916,                0.14699,                 2.2954,                0.23394,                 0.8785,                0.00352,                0.00352,                0.00352
                    110,                0.46112,                0.05868,                0.60054,                0.32539,                0.96469,                0.96911,                 0.9865,                 0.9902,                0.92491,                0.96602,                0.98335,                0.98976,                0.96409,                0.44943,                0.14562,                 2.0251,                0.23215,                 0.8793,                0.00346,                0.00346,                0.00346
                    111,                0.45197,                0.05258,                0.53242,                0.32267,                0.96235,                0.98127,                0.98871,                 0.9904,                0.92855,                0.97815,                0.98557,                 0.9899,                0.96529,                0.44019,                0.14316,                 2.2866,                0.23056,                 0.8683,                 0.0034,                 0.0034,                 0.0034
                    112,                0.46403,                0.05598,                0.57271,                0.32574,                0.96368,                0.97911,                0.98742,                0.99008,                0.92491,                0.97592,                0.98428,                0.98986,                0.96398,                0.45319,                0.14684,                 2.2879,                 0.2345,                0.87615,                0.00334,                0.00334,                0.00334
                    113,                0.46186,                 0.0611,                0.57394,                0.32639,                0.96631,                0.97819,                0.98723,                0.98949,                0.92521,                0.97507,                0.98409,                0.98949,                 0.9622,                0.45433,                0.15097,                 2.2693,                0.23371,                0.88116,                0.00328,                0.00328,                0.00328
                    114,                0.45345,                0.05665,                0.56347,                0.32248,                0.96845,                0.97823,                0.98916,                 0.9893,                0.92484,                0.97512,                0.98602,                0.98953,                0.96472,                0.44995,                0.15157,                 2.2531,                0.23733,                0.88038,                0.00322,                0.00322,                0.00322
                    115,                0.46096,                0.05477,                 0.5877,                0.32478,                0.96277,                0.97818,                0.98673,                0.99029,                0.92602,                0.97506,                0.98363,                0.99003,                0.96538,                0.44618,                0.15195,                 2.2441,                0.23289,                0.87575,                0.00316,                0.00316,                0.00316
                    116,                0.45205,                0.05372,                0.55166,                0.32184,                 0.9659,                0.97187,                0.99057,                0.98975,                0.92786,                0.96876,                0.98742,                0.98934,                0.96168,                0.43995,                0.15542,                 2.2043,                 0.2332,                0.87368,                 0.0031,                 0.0031,                 0.0031
                    117,                0.45813,                0.05484,                0.58677,                0.32296,                0.96128,                0.96622,                0.98929,                0.99006,                0.92817,                0.96008,                0.98307,                0.98906,                0.96109,                0.44325,                0.16171,                 2.2519,                0.23804,                0.87402,                0.00304,                0.00304,                0.00304
                    118,                0.45569,                0.05989,                0.57837,                0.32219,                0.95957,                0.96844,                0.99057,                0.99037,                0.92762,                0.96537,                0.98742,                   0.99,                0.96334,                0.44385,                0.15372,                 2.0766,                0.23415,                0.87547,                0.00298,                0.00298,                0.00298
                    119,                0.44571,                 0.0482,                0.53309,                 0.3159,                0.96389,                0.97161,                0.99057,                 0.9894,                0.92431,                0.96852,                0.98742,                0.98883,                0.96411,                0.44866,                0.14185,                 2.1549,                 0.2443,                0.87261,                0.00292,                0.00292,                0.00292
                    120,                0.44586,                0.05208,                0.54626,                0.31598,                0.95844,                0.97144,                0.98742,                0.98937,                0.92704,                0.96834,                0.98428,                0.98869,                0.96441,                0.44992,                0.13891,                 2.1572,                0.24108,                0.87432,                0.00286,                0.00286,                0.00286
                    121,                 0.4422,                0.04894,                 0.5044,                0.31297,                0.95912,                0.97205,                0.98415,                0.98852,                0.92321,                0.96894,                0.98101,                0.98796,                 0.9631,                0.44573,                0.14726,                 2.1968,                0.24209,                0.87124,                 0.0028,                 0.0028,                 0.0028
                    122,                0.45597,                0.05544,                0.57578,                0.32029,                0.95955,                0.97277,                0.98428,                0.99068,                0.92696,                0.96966,                0.98113,                0.99034,                0.96334,                0.44264,                 0.1444,                  2.238,                0.23366,                0.87161,                0.00274,                0.00274,                0.00274
                    123,                0.45505,                0.05865,                0.56449,                0.32334,                 0.9594,                0.97207,                 0.9851,                 0.9905,                0.92761,                0.96897,                0.98195,                0.99012,                0.96173,                0.44229,                0.14833,                 2.2658,                0.23324,                0.87096,                0.00268,                0.00268,                0.00268
                    124,                0.43438,                0.04835,                0.51503,                0.30913,                0.95565,                0.97209,                0.98582,                0.98992,                0.92931,                0.96899,                0.98268,                 0.9893,                0.96363,                0.43921,                0.14699,                 2.4211,                 0.2349,                0.86873,                0.00262,                0.00262,                0.00262
                    125,                0.45005,                0.05356,                0.54685,                0.32201,                0.96922,                 0.9703,                0.99057,                0.98938,                0.92747,                0.96722,                0.98742,                0.98871,                0.96377,                0.44615,                0.14618,                 2.3729,                0.24141,                 0.8716,                0.00256,                0.00256,                0.00256
                    126,                0.45501,                0.05814,                0.55209,                0.32343,                 0.9642,                0.96767,                0.99057,                 0.9899,                0.92712,                0.96459,                0.98742,                 0.9893,                0.96462,                0.45085,                0.14252,                  2.353,                 0.2374,                0.87661,                 0.0025,                 0.0025,                 0.0025
                    127,                 0.4386,                0.05138,                 0.5321,                0.31016,                0.95803,                0.97007,                0.98742,                 0.9893,                0.92218,                0.96698,                0.98428,                0.98902,                0.96671,                 0.4514,                0.13927,                 2.3577,                0.23595,                 0.8777,                0.00244,                0.00244,                0.00244
                    128,                0.44043,                0.05079,                0.54229,                0.31513,                 0.9599,                 0.9693,                0.99284,                0.98924,                0.92383,                0.96623,                 0.9897,                0.98922,                0.96498,                0.45461,                 0.1415,                 2.2397,                0.24146,                 0.8805,                0.00238,                0.00238,                0.00238
                    129,                0.43737,                0.05005,                0.48802,                0.30949,                0.96374,                0.96929,                0.99255,                 0.9895,                0.92597,                0.96622,                0.98941,                0.98949,                0.96782,                 0.4542,                0.13839,                 2.1649,                0.24269,                0.87789,                0.00232,                0.00232,                0.00232
                    130,                0.45494,                0.06169,                0.57458,                0.32513,                0.95983,                0.96834,                0.99057,                0.98985,                0.92667,                0.96526,                0.98742,                0.98955,                0.96627,                0.45319,                0.14083,                 2.1941,                0.24227,                0.87509,                0.00226,                0.00226,                0.00226
                    131,                0.43118,                0.04278,                  0.479,                0.30655,                0.95839,                0.97094,                0.98742,                0.98947,                 0.9263,                0.96785,                0.98428,                0.98918,                0.96612,                0.45256,                0.14259,                 2.1894,                0.24466,                0.87684,                 0.0022,                 0.0022,                 0.0022
                    132,                0.44895,                0.05672,                0.56487,                0.31608,                0.95774,                0.97213,                0.98719,                0.98971,                0.92473,                0.96903,                0.98408,                0.98926,                0.96178,                0.45243,                0.14854,                 2.2285,                0.24493,                0.87842,                0.00214,                0.00214,                0.00214
                    133,                0.43246,                0.04892,                0.49376,                 0.3074,                0.95373,                0.97078,                0.98742,                0.98974,                0.92402,                0.96769,                0.98428,                0.98943,                 0.9623,                0.45115,                0.15341,                 2.2258,                0.24347,                0.87864,                0.00208,                0.00208,                0.00208
                    134,                0.45081,                0.05666,                0.54374,                 0.3187,                0.95268,                0.97209,                0.98589,                0.98963,                0.92429,                0.96899,                0.98274,                0.98933,                0.96461,                0.45622,                0.14951,                 2.1704,                0.24394,                0.88139,                0.00202,                0.00202,                0.00202
                    135,                0.43345,                0.05133,                0.49169,                0.30977,                0.96572,                0.96886,                0.99057,                0.98946,                0.92472,                0.96578,                0.98742,                0.98912,                0.96489,                0.45237,                 0.1452,                 2.1812,                0.24334,                0.87665,                0.00196,                0.00196,                0.00196
                    136,                0.43821,                0.05208,                0.50924,                  0.309,                0.95446,                0.96916,                0.98806,                0.98967,                0.92386,                0.96608,                0.98513,                0.98935,                0.96556,                0.45173,                0.14167,                 2.1894,                0.24213,                0.87545,                 0.0019,                 0.0019,                 0.0019
                    137,                0.43036,                0.05105,                0.49363,                0.30758,                0.96012,                0.97328,                0.98428,                 0.9891,                0.92574,                0.97017,                0.98113,                0.98877,                 0.9639,                0.45301,                0.14059,                 2.1591,                 0.2465,                0.87515,                0.00184,                0.00184,                0.00184
                    138,                0.42572,                0.04674,                0.44758,                  0.306,                0.95161,                0.97318,                0.98113,                0.98938,                 0.9264,                0.96999,                0.97799,                0.98899,                0.96285,                0.45029,                0.14304,                 2.1632,                0.24614,                0.87611,                0.00178,                0.00178,                0.00178
                    139,                 0.4349,                0.05348,                0.52569,                0.30895,                0.95661,                0.96912,                0.98701,                0.98971,                0.92743,                0.96604,                0.98387,                0.98929,                0.96206,                0.45122,                0.14703,                 2.1671,                 0.2412,                0.87749,                0.00172,                0.00172,                0.00172
                    140,                0.43678,                0.05518,                0.49641,                0.31101,                0.95064,                0.96913,                 0.9873,                0.99015,                0.92655,                0.96605,                 0.9842,                0.98968,                 0.9614,                0.45349,                0.14836,                 2.1668,                0.23886,                0.87919,                0.00166,                0.00166,                0.00166
                    141,                0.42535,                0.04402,                0.43656,                0.29943,                0.96156,                0.96919,                 0.9891,                0.99002,                0.92763,                0.96611,                0.98595,                 0.9894,                0.96221,                0.45126,                0.14872,                 2.1816,                0.23921,                0.87748,                 0.0016,                 0.0016,                 0.0016
                    142,                0.44249,                0.05417,                0.49787,                0.31622,                0.95821,                0.96922,                0.99029,                0.98967,                0.92624,                0.96614,                0.98714,                0.98904,                0.96271,                0.45111,                0.15023,                 2.2197,                0.24005,                0.87607,                0.00154,                0.00154,                0.00154
                    143,                0.42066,                0.04518,                0.46566,                0.30078,                0.95653,                0.96752,                0.99057,                0.98913,                0.92441,                0.96444,                0.98742,                0.98841,                0.96157,                0.45053,                0.15402,                 2.3234,                0.24079,                0.87394,                0.00148,                0.00148,                0.00148
                    144,                0.42213,                0.04632,                0.47083,                0.30043,                0.95239,                0.96801,                0.99057,                0.98921,                 0.9229,                0.96494,                0.98742,                0.98845,                 0.9596,                0.44904,                0.15284,                 2.3156,                0.24105,                0.87379,                0.00142,                0.00142,                0.00142
                    145,                0.44064,                0.05324,                 0.5233,                0.31616,                0.95397,                0.96807,                0.99057,                0.98951,                0.92569,                  0.965,                0.98742,                0.98863,                0.96106,                0.44648,                0.15098,                  2.257,                0.24184,                  0.874,                0.00136,                0.00136,                0.00136
                    146,                0.43028,                0.05031,                0.50315,                0.30592,                 0.9539,                0.96825,                0.99057,                0.98973,                 0.9269,                0.96518,                0.98742,                0.98881,                 0.9619,                0.44735,                0.15174,                 2.2353,                0.24414,                0.87386,                 0.0013,                 0.0013,                 0.0013
                    147,                0.42273,                0.04885,                0.44477,                0.30102,                0.95453,                0.96922,                0.99015,                0.99028,                0.92798,                0.96614,                  0.987,                0.98943,                0.96329,                0.44594,                0.15318,                 2.1776,                0.24059,                0.87419,                0.00124,                0.00124,                0.00124
                    148,                0.42383,                0.04717,                0.44864,                0.30189,                0.95222,                0.96874,                0.99057,                0.99041,                0.92837,                0.96567,                0.98742,                0.98955,                0.96234,                0.44613,                0.15376,                 2.2361,                0.24043,                0.87566,                0.00118,                0.00118,                0.00118
                    149,                0.42273,                0.04953,                0.48253,                0.30344,                0.95434,                0.96917,                0.98845,                0.99036,                0.92692,                0.96608,                0.98531,                0.98956,                 0.9634,                0.44871,                0.15477,                 2.2797,                0.24212,                0.87793,                0.00112,                0.00112,                0.00112
                    150,                0.42991,                0.05381,                0.49235,                0.30826,                0.95407,                0.96903,                0.98407,                0.99022,                0.92615,                0.96594,                0.98092,                0.98937,                0.96318,                0.44666,                0.15195,                 2.3243,                 0.2415,                0.87635,                0.00106,                0.00106,                0.00106
