                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.48389,                0.30612,                0.84336,                0.96039,                0.91169,                0.96022,                0.87203,                0.49079,                0.37082,                0.84277,               0.006337,               0.006337,               0.006337
                    113,                0.47742,                0.30303,                0.84348,                0.96037,                0.91084,                0.96043,                0.87423,                0.49045,                0.36991,                0.84235,               0.006304,               0.006304,               0.006304
                    114,                0.47491,                0.30147,                0.84422,                0.95863,                0.91281,                0.96041,                0.87374,                0.49046,                0.36941,                0.84215,               0.006271,               0.006271,               0.006271
                    115,                0.47841,                0.30306,                0.84223,                0.95963,                0.91131,                0.96051,                0.87449,                0.49019,                0.36867,                0.84193,               0.006238,               0.006238,               0.006238
                    116,                0.47672,                0.30081,                0.84289,                0.96015,                0.90992,                0.96046,                 0.8747,                0.48999,                0.36924,                0.84155,               0.006205,               0.006205,               0.006205
                    117,                0.47294,                0.29986,                0.84042,                0.96005,                0.91151,                0.96023,                0.87384,                0.49034,                 0.3704,                0.84153,               0.006172,               0.006172,               0.006172
                    118,                0.47192,                0.30031,                0.84373,                0.96821,                0.90207,                0.95993,                0.87414,                0.49049,                0.37095,                 0.8413,               0.006139,               0.006139,               0.006139
                    119,                 0.4691,                0.29788,                0.84095,                0.96859,                 0.9015,                0.95977,                0.87306,                0.49039,                0.37093,                0.84097,               0.006106,               0.006106,               0.006106
                    120,                0.46756,                0.29704,                0.84132,                0.96796,                0.90171,                0.95956,                0.87397,                0.49055,                0.37097,                 0.8411,               0.006073,               0.006073,               0.006073
                    121,                0.47521,                0.30032,                0.84091,                0.96819,                0.90171,                0.95952,                0.87395,                0.49018,                0.37178,                0.84089,                0.00604,                0.00604,                0.00604
                    122,                0.47148,                0.29885,                0.84093,                0.96829,                0.90171,                 0.9597,                0.87465,                 0.4904,                 0.3725,                0.84116,               0.006007,               0.006007,               0.006007
                    123,                0.47087,                0.29867,                0.84194,                 0.9682,                 0.9016,                0.95944,                0.87457,                0.48992,                0.37333,                0.84106,               0.005974,               0.005974,               0.005974
                    124,                0.47418,                0.29934,                0.84103,                 0.9693,                0.90061,                0.95881,                0.87507,                0.48942,                0.37317,                0.84105,               0.005941,               0.005941,               0.005941
                    125,                0.47012,                0.29825,                0.84029,                0.96938,                0.90061,                0.95866,                0.87504,                0.48831,                0.37322,                0.84089,               0.005908,               0.005908,               0.005908
                    126,                0.47076,                0.29885,                0.84224,                0.96998,                0.90061,                0.95881,                0.87482,                0.48735,                0.37361,                0.84055,               0.005875,               0.005875,               0.005875
                    127,                0.46122,                0.29365,                0.84159,                0.97113,                0.90085,                 0.9586,                0.87468,                0.48702,                 0.3726,                0.84079,               0.005842,               0.005842,               0.005842
                    128,                0.46953,                 0.2953,                0.84078,                0.97042,                0.90098,                0.95849,                0.87512,                0.48701,                0.37427,                0.84108,               0.005809,               0.005809,               0.005809
                    129,                0.46437,                0.29401,                0.83867,                0.96913,                0.90127,                0.95824,                0.87426,                0.48746,                0.37614,                0.84131,               0.005776,               0.005776,               0.005776
                    130,                0.46781,                0.29589,                0.83969,                0.96742,                0.90201,                0.95808,                0.87348,                0.48746,                0.37694,                0.84135,               0.005743,               0.005743,               0.005743
                    131,                0.46855,                0.29699,                0.83952,                0.96724,                0.90207,                0.95819,                0.87409,                0.48755,                0.37692,                0.84167,                0.00571,                0.00571,                0.00571
                    132,                0.46765,                0.29656,                0.84028,                0.96402,                0.90356,                0.95808,                0.87441,                0.48764,                0.37733,                 0.8415,               0.005677,               0.005677,               0.005677
                    133,                0.46866,                  0.296,                0.84026,                0.96404,                0.90605,                0.95776,                0.87497,                0.48701,                0.37668,                0.84092,               0.005644,               0.005644,               0.005644
                    134,                0.46358,                0.29426,                0.84031,                0.96262,                0.90693,                0.95746,                0.87279,                0.48744,                0.37702,                0.84121,               0.005611,               0.005611,               0.005611
                    135,                 0.4605,                0.29189,                0.83892,                 0.9638,                 0.9062,                0.95731,                0.87256,                0.48682,                0.37796,                0.84073,               0.005578,               0.005578,               0.005578
                    136,                 0.4661,                0.29481,                0.83975,                0.96385,                0.90603,                0.95699,                0.87227,                0.48675,                0.37801,                0.84033,               0.005545,               0.005545,               0.005545
                    137,                0.46586,                0.29434,                0.83988,                0.96349,                0.90636,                0.95664,                0.87197,                0.48693,                0.37922,                0.83994,               0.005512,               0.005512,               0.005512
                    138,                0.45981,                0.29065,                0.83969,                0.96302,                0.90573,                0.95674,                0.87169,                0.48674,                0.38003,                0.83971,               0.005479,               0.005479,               0.005479
                    139,                0.46055,                0.29218,                0.83914,                0.96396,                0.90331,                0.95635,                0.87082,                0.48666,                0.38006,                0.83954,               0.005446,               0.005446,               0.005446
                    140,                0.46139,                0.29061,                0.83949,                0.96519,                0.90097,                0.95631,                 0.8709,                0.48707,                0.38049,                0.83933,               0.005413,               0.005413,               0.005413
                    141,                0.46366,                0.29215,                0.83859,                0.96658,                0.90024,                0.95681,                0.87092,                0.48807,                0.38225,                0.83943,                0.00538,                0.00538,                0.00538
                    142,                0.45648,                0.29007,                0.83967,                0.96589,                0.90024,                0.95629,                0.87063,                0.48738,                0.38369,                 0.8392,               0.005347,               0.005347,               0.005347
                    143,                 0.4582,                0.28895,                0.83893,                0.96474,                0.90133,                0.95615,                0.87106,                0.48771,                0.38488,                 0.8393,               0.005314,               0.005314,               0.005314
                    144,                0.45561,                0.28801,                0.83901,                0.96418,                0.90159,                0.95639,                0.87106,                0.48792,                 0.3858,                0.83937,               0.005281,               0.005281,               0.005281
                    145,                0.46027,                0.29026,                 0.8407,                0.96305,                0.90147,                0.95635,                0.87125,                0.48728,                0.38576,                0.83912,               0.005248,               0.005248,               0.005248
                    146,                0.45998,                0.28957,                0.83726,                 0.9635,                0.90131,                0.95628,                0.87218,                0.48741,                0.38712,                0.83936,               0.005215,               0.005215,               0.005215
                    147,                0.45572,                0.28773,                0.83818,                0.96248,                0.90207,                0.95623,                0.87168,                0.48781,                0.38878,                0.83952,               0.005182,               0.005182,               0.005182
                    148,                0.45754,                0.28772,                0.83739,                0.96314,                0.90207,                 0.9564,                0.87121,                0.48759,                0.38906,                0.83946,               0.005149,               0.005149,               0.005149
                    149,                0.45557,                0.28794,                0.83793,                0.96311,                0.90189,                 0.9563,                0.87107,                0.48696,                0.38786,                0.83917,               0.005116,               0.005116,               0.005116
                    150,                0.45818,                0.28637,                0.83796,                0.96308,                0.90198,                0.95635,                0.87172,                0.48693,                0.38687,                0.83934,               0.005083,               0.005083,               0.005083
                    151,                0.45757,                 0.2866,                0.83715,                0.96318,                0.90158,                0.95619,                  0.871,                0.48675,                0.38848,                0.83952,                0.00505,                0.00505,                0.00505
                    152,                0.45284,                0.28594,                0.83605,                 0.9631,                 0.9018,                0.95582,                0.87142,                0.48679,                0.38927,                0.83961,               0.005017,               0.005017,               0.005017
                    153,                0.45653,                 0.2854,                0.83782,                0.96203,                0.90244,                0.95595,                0.87213,                0.48653,                0.38879,                 0.8394,               0.004984,               0.004984,               0.004984
                    154,                0.45165,                0.28513,                0.83689,                0.96216,                0.90237,                0.95603,                0.87163,                0.48657,                0.38964,                0.83957,               0.004951,               0.004951,               0.004951
                    155,                0.45341,                0.28574,                0.83615,                0.96129,                0.90281,                0.95606,                 0.8713,                 0.4863,                0.38934,                 0.8398,               0.004918,               0.004918,               0.004918
                    156,                0.44862,                0.28314,                0.83697,                0.96119,                0.90342,                0.95574,                0.87039,                0.48573,                0.38972,                0.83974,               0.004885,               0.004885,               0.004885
